Word,Count
(=sum,1
dll,1
arrives,1
event);,1
used_channels:,1
Replace,1
_and,1
decides,1
Indexes,1
SDL_FORCE_INLINE,1
extern,1
#,1
Resolving,1
(matt@campbellhome.dhs.org),1
unpitched),1
[---],1
SDL_test_common.h,1
Xinput,1
Hiragana,1
Vista,1
SDL_GetCurrentDisplayMode(),1
computed,1
semaphore's,1
db,1
keyboard?),1
\first,\,1
SDL_test_crc32.h,1
DEPRECATED:,1
http://gcc.gnu.org/onlinedocs/gcc-4.3.4/gcc/Other-Builtins.html,1
HH,1
SDL_rwops_h_,1
(decorations),1
far,1
JNI,1
\Invalid,\,1
GL_SGIS_point_parameters,1
\RandomUint8BoundaryValue(1,\,1
::SDL_LASTEVENT,1
designates,1
bigendian,1
wide-char),1
SDL_GetRGB,1
callback(s),1
tml_load_filename),1
feeds,1
Delete,1
SDL_GL_SetSwapInterval(),1
MP3_MPG,1
SDL_rect.h,1
hydra,1
law,1
&instance);,1
*GetMyThreadData(void),1
Mix_SetDistance(),1
(kmsdrm),1
Thus,1
detected,1
VBO,1
\link,\,1
__egl_h_,1
env,1
desires,1
\message,\,1
SDL_vulkan.h,1
RPN_LSB,1
half,1
\"\portrait"\,\,1
fools,1
(should,1
redrawn,1
decoder:,1
SDL_HAPTIC_FRICTION,1
data2,1
solve,1
(all?),1
test\common.h,1
9223372036854775807,1
SDL_HAPTIC_RAMP,1
members,1
\SDL_mini,\,1
\"\glyph"\\,1
(distance,1
\24-bit,\,1
Flag,1
tablet,1
Position,1
surfaces),1
Mix_Chunk,1
scheduled,1
MD5):,1
vertex,1
128,1
\OGG,\,1
DISPLAY_LIST,1
features:,1
\dstB,\,1
\small,\,1
GL_RGB16F_EXT,1
http://www.1024cores.net/home/lock-free-algorithms,1
offered,1
Possible,1
\static,\,1
understands,1
SDL_test_assert_h_,1
SDL_SCANCODE_BACKSLASH,1
\chunk,\,1
\"\LandscapeRight"\,\,1
decode...but,1
dangling,1
main(int,1
TSF_INVALID_NOSAMPLEDATA;,1
SDL_HapticOpened,1
::SDL_CONTROLLERBUTTONDOWN,1
\hard,\,1
\un-handled,\,1
\"\0"\,\,1
\queued,\,1
SDL_ThreadID(),1
dim,1
SDL_GetClosestDisplayMode(),1
<wingdi.h>,1
\guid,name,mappings\,1
Everything,1
sscanf_s,1
Minimum,1
\other,\,1
testing_),1
2014),1
referenceSurface,1
BeginMode,1
Mark,1
Transformation,1
CAMetalLayer,1
SDL_config_minimal.h,1
\"\PortraitUpsideDown"\\,1
\"\most\,1
\context,\,1
\Buffers,\,1
(attack,1
Complete,1
printing,1
\border,\,1
(event.wheel.*),1
Smaller,1
duration),1
SDL_SetTextInputRect(),1
forced,1
pushes,1
\ints,\,1
2),1
incorrect,1
TMLMessageType),1
coarse,1
1-bit,1
SDL_CondSignal(cond);,1
Miscellaneous,1
\"\GIF"\,\,1
SDL_assert_h_,1
HAVE_ITOA,1
watching,1
\srcR,\,1
\&effect,\,1
MB,1
SDL_keycode.h,1
Mix_GetChunkDecoder(i));,1
treats,1
Dispmanx,1
os/2,1
East,1
malloc(sizeof(const,1
Example,1
contextual,1
SDL_GetDesktopDisplayMode(),1
Video,1
dst_channels,1
note),1
Alpha,1
Userdata,1
SDL_GetTextureAlphaMod(),1
turning,1
SDL_AtomicUnlock(&tls_lock);,1
keyboards),1
\link,1
examine,1
touched,1
SDL_FreePalette(),1
SDL_version.h,1
Minimalistic,1
SDL_mixer:,1
tuning),1
trick,1
2014-05-21,1
\MYAPP_CATEGORY_AWESOME2,\,1
(tsf_render_short),1
compiler's,1
Middle,1
beyond,1
Here's,1
assuming,1
(event.key.*),1
\quantities,\,1
SDL_MOUSEWHEEL_*,1
Dimension,1
clearing,1
\radius,\,1
\SDL_AddEventWatch(),\,1
fingers,1
SDL_syswm_h_,1
it'll,1
eglFunction(arguments);,1
root,1
\II,\,1
56,1
SDL_RenderGetViewport(),1
\default"\\,1
_ultoa_s,1
real-time,1
Transparency,1
shuts,1
\SDL_UnlockSurface(),\,1
num_values,1
reconsider,1
SDL_Window:,1
close/minimize,1
roaming,1
better,1
myeffect(int,1
suspends,1
reflect,1
shrink,1
(Fill,1
stick,1
instruments,1
SDL_RLEACCEL,1
problems:,1
min_w,1
SDL_GetKeyboardState(NULL);,1
D3D9,1
\(8-bit,\,1
Angle,1
bitmask,1
count),1
reality,1
literal,1
\dir"\\,1
'[RGB]mask',1
presented,1
suitable,1
\SDL_JOYSTICK_AXIS_MAX,\,1
posteffect),1
SDL_SetWindowBordered(),1
2004-01-04),1
instance_id's,1
\revision),\,1
\red,\,1
as-is,1
\points,\,1
SDL_mutex_h_,1
0-1,1
SDL_LockAudio()/SDL_UnlockAudio(),1
::SDL_LASTEVENT-1,1
n-1),1
\(total,\,1
\SDL_AudioSpec,\,1
\specific,\,1
SO,1
Associate,1
QtWayland-based,1
CoreWindow,1
accordingly,1
extending,1
::SDL_TEXTEDITING,1
(1.1),1
total_notes:,1
attempting,1
\hand,\,1
renderers,1
\delivered,\,1
SDL_loadso.h,1
eglSwapBuffers,1
tuning,1
HAVE_IMMINTRIN_H,1
Phase,1
overlapping,1
decibels,1
samplerate:,1
punctuation,1
SDL_LOG_PRIORITY_DEBUG,1
asset,1
GL_SGIS_texture_color_mask,1
\ARM,\,1
delta,1
\threads,\,1
collisions,1
pitch_range:,1
\pixel,\,1
DLLs,1
mysteriously,1
\silence,\,1
flipping,1
Activity,1
repeat,1
\"\#document"\\,1
SDL_clipboard.h,1
ctrl,1
Vivante,1
VkResult,1
untranslated,1
exerted,1
\etc,\,1
PC,1
destructor,1
sees,1
\typedef,1
(90,1
decided,1
SDL_scancode_h_,1
CreateWindow,1
break;,1
capturable,1
compat,1
\operation,\,1
composed,1
pool,1
cvt->len*cvt->len_mult,1
default:,1
(SDL_GL_LoadLibrary,1
Mix_CloseAudio(),1
!__IPHONEOS__,1
SDL_GetRGBA,1
::SDL_MOUSEBUTTONDOWN,1
\Mix_OpenAudio(),\,1
\Again,\,1
SDL_LoadWAV_RW(),1
\Controller,a:b1,b:b2,y:b3,x:b0,start:b9,guide:b12,back:b8,dpup:h0.1,dpleft:h0.8,dpdown:h0.4,dpright:h0.2,leftshoulder:b4,rightshoulder:b5,leftstick:b10,rightstick:b11,leftx:a0,lefty:a1,rightx:a2,righty:a3,lefttrigger:b6,righttrigger:b7"\,\,1
SDL_HapticStopAll,1
\Security,\,1
marks,1
\SDL_KEYUP),\,1
!NO_SDL_VULKAN_TYPEDEFS,1
platform),1
TTF_GetFontKerningSizeGlyphs(),1
reupload,1
declare,1
SDL_GameControllerMappingForGUID(),1
__gl_h_,1
(TODO:,1
direct-response,1
attack_level;,1
I-beam,1
engines,1
paranoid,1
Anderson,1
SDL_config_macosx_h_,1
::SDL_MOUSEMOTION,1
COMPUTER,1
want:,1
listing,1
SDLCALL,1
Cartesian,1
buffering,1
TextureMinFilter,1
area's,1
Sine,1
HAVE_SYSCONF,1
\attributes,\,1
SDL_SetRelativeMouseMode(),1
throw,1
ID:,1
Algorithm,1
queue;,1
SDL_CreateSoftwareRenderer(),1
1999-2006,1
\reports,\,1
arrived,1
\RW_SEEK_SET,\,1
translated,1
non-APPLE,1
concurrency,1
20000/32767,1
SDL_syssem.c,1
\"\metal"\\,1
http://stackoverflow.com/questions/149932/naming-conventions-for-threads,1
sounding,1
SDL_platform.h,1
Renderbuffer,1
Flip,1
multi-byte),1
GL_TEXTURE_WRAP_T,1
Aug,1
appeared,1
\2.0.4,\,1
SDL_MUSTLOCK(surface),1
BMPs,1
distinct,1
1060,1
symbols,1
1.2.9,1
SDL_GetScancodeName(),1
wave-shaped,1
(event.jball.*),1
channels),1
MD5Final,1
benefit,1
\numbers,\,1
while(0),1
machines,1
Uniform,1
SDL_CreateRGBSurface(),1
presumably,1
instantiation,1
\legal,\,1
RAM,1
\::SDL_HAPTIC_SINE,\,1
\thing,\,1
Leading,1
Official,1
flushed,1
(src/joystick/psp/\*.c),1
polygons,1
ZERO,1
appear,1
\%d.%d.%d.\n"\,\,1
1.X,1
fade_length;,1
thing,1
SDL_MIXER_VERSION(),1
re-enabled,1
KHR/khrplatform.h,1
SDL_GetSurfaceColorMod(),1
\SDL_BlitScaled(),\,1
ibag[1].instModNdx),1
mdContext.digest[0..15],1
still-queued,1
time:,1
\"\if"\\,1
SDL_RegisterEvents(),1
10.11+,1
extensionCount,1
\linkage,\,1
65535,1
unallocated,1
__glew_h__,1
12,1
last),1
toolset,1
normalized,1
traversed,1
SDL_HAPTIC_SINE;,1
(event.jaxis.*),1
\SFZero,\,1
SDL_AudioFilter,1
SDL_config_pandora_h_,1
20000;,1
decreases,1
::SDL_HAPTIC_SPRING:,1
\unavailable,\,1
NRPN_MSB,1
DX10,1
SDL_GetDefaultAssertionHandler(),1
Compares,1
\Internet,\,1
buffered,1
Special,1
minimizing,1
IMG_Init,1
|__|~')_____(',1
positions:,1
devices:,1
endian-specific,1
used_programs:,1
(OR'd),1
SDL_blendmode_h_,1
SDL_HapticCustom,1
Precision-Specified,1
date,1
\caution,\,1
*audio_len,1
disconnected,1
encountered,1
\printf("\WARNING:\,1
2010-03-04,1
\TEST_RESULT_PASSED,\,1
(possibly,1
winnt.h,1
disallow,1
\"\d3dcompiler_43.dll"\\,1
__SYMBIAN32__,1
SDL_quit_h_,1
lower-bound,1
externally,1
deny,1
revision),1
Full,1
True,1
\"\-b"\\,1
AMD_performance_monitor,1
\"\WIN32_LEAN_AND_MEAN"\\,1
!CYGWIN,1
\writable,\,1
Support/My,1
happens,1
Any,1
global_gain_db:,1
*state,1
SDL_UnionRect,1
info;,1
__eglplatform_h,1
SDL_config.h,1
(set_preset_number,1
SDL_assert.c,1
TSF_FILENOTFOUND;,1
ci,1
You'll,1
breakpoint,1
channel-specific,1
re-inserted,1
insanely,1
Quickdraw.h,1
SDL_keycode_h_,1
exit,1
PFNEGLFUNCTIONPROC),1
(keyboard,1
eight,1
launch,1
but..,1
bigger,1
length;,1
HintMode,1
\"\letterbox"\\,1
SDL_gesture_h_,1
reproducible,1
Up,1
http://randomascii.wordpress.com/2013/07/08/windows-timer-resolution-megawatts-wasted/,1
Filter,1
speed/quality,1
pitch_wheel:,1
gl.h,1
of..,1
key.keysym.scancode,1
massive,1
Raster,1
dock,1
Inverted,1
_USING_V110_SDK71_,1
SF2-style,1
ncolors,1
purposes,1
LR,1
SDL_HapticRunEffect(),1
\TSF_LOG,\,1
rev,1
set.),1
malformatted,1
(2.1,1
guide,1
5000;,1
(2),1
\SDL_RLEACCEL,\,1
sends,1
\"\yes"\\,1
__eglew_h__,1
Equivalent,1
\SINT64_MAX,\,1
folded,1
parent_window,1
pi,1
Distance,1
(null,1
\srcB,\,1
'type',1
Testing,1
UNIX,1
failed),1
told,1
SDL_timer.h,1
Keymap,1
TinySoundFont,1
DECLSPEC,1
(src/timer/dummy/\*.c),1
\min(dst,\,1
type:,1
(allocate,1
almost,1
::SDL_CONTROLLERAXISMOTION,1
Hit-testing,1
GUI,1
__eglext_h_,1
TML_MEMCPY,1
BlendingFactorSrc,1
Reserve,1
\"\done"\\,1
teardown,1
envelopes,1
channel_pressure,1
wastes,1
\during,\,1
SDL_SetTextureAlphaMod(),1
glViewport),1
SDL_JoystickUpdate(),1
\int32_t,\,1
do:,1
checksum,1
amounts,1
resample,1
stated,1
SDL_ANDROID_EXTERNAL_STORAGE_READ,1
Logs,1
SDL_MapRGB(),1
\dstrect,\,1
SDL_HapticSetAutocenter(),1
\(0,0)"\\,1
WOULD,1
Matrix,1
::SDL_KEYUP,1
enclosing,1
timeout)),1
\on,\,1
Transparent,1
generating,1
RWops,1
hex,1
\delay,\,1
Drawing/Reading,1
unnamed,1
Pumps,1
intended,1
back.),1
compatible),1
revisions,1
%u,1
resampler,1
yield,1
\created,\,1
reduce,1
segment,1
IMPLEMENTED,1
2013,1
TSF_SQRT,1
(terminate,1
Peak,1
SDL_AddEventWatch(),1
x/y,1
casts,1
SDL_assert*,1
Sean,1
\charm,\,1
HAVE_SIGACTION,1
bounding,1
SDL_GetPrefPath,1
names)),1
(checksum),1
devices-1),1
SDL_TEXTUREACCESS_TARGET,1
supported!),1
threadID,1
\into,\,1
Specific,1
retrying,1
terminator),1
UCS-2,1
\"\overscan"\\,1
manipulated,1
03:12:26,1
SDL_HAPTIC_SINE)==0),1
\"\landscape"\,\,1
terminates,1
There's,1
\b,1
len*len_mult,1
v0.8,1
_WIN32,1
07,1
SDL_test_memory_h_,1
\multiple,\,1
SDL_NORETURN,1
GL_RGB10_A2_EXT,1
corresponds,1
Errors,1
Nearest,1
docking,1
\"\inverted-portrait"\,\,1
crash,1
inconsistency,1
\only,\,1
SDL_test_assert.h,1
fixed,1
\Internally,\,1
MESA_EGL_NO_X11_HEADERS,1
thread-safety,1
re-locked,1
GL_POLYGON_OFFSET_FILL,1
dragged,1
pick,1
\::SDL_CONTROLLERDEVICEADDED,\,1
culled,1
linearly,1
prefer,1
03,1
\testing."\\,1
sizeof(SDL_HapticEffect),1
2.0.0,1
\Name\\"\\,1
Compare,1
_endthreadex(),1
\yet,\,1
SDL_GetSurfaceAlphaMod(),1
emscripten,1
NTDDI,1
read/write,1
structured,1
non,1
desired->userdata,1
\shown,\,1
\_NET_WM_PING,\,1
DeX,1
deciding,1
expose,1
emulated,1
cancelled,1
firing,1
\Mix_ChannelFinished(),\,1
URL-based,1
algorithm,1
::SDL_AUDIODEVICEREMOVED,1
transpose_matrix,1
multiples,1
argv,1
http://developer.android.com/guide/topics/data/data-storage.html,1
SDL_test_common_h_,1
\SDL_HINT_X,\,1
highest,1
relatively,1
SDL_filesystem_h_,1
Watcom's,1
SDL_SetWindowHitTest,1
::SDL_INIT_SENSOR,1
s,1
reordered,1
binarization,1
\active,\,1
SDL_GetWindowGammaRamp(),1
X360,1
C99,1
continuous,1
\unpaused,\,1
SDL_PointInRect,1
\resize,\,1
dialogs,1
40,1
\RandomSint8BoundaryValue(-10,\,1
windowed,1
advised,1
planar,1
\horizontally,\,1
(supported,1
weird,1
we've,1
TML_PITCH_BEND,1
(since,1
Windows:,1
\output,\,1
builtin,1
docs/README-android.md,1
XXX,1
SDL_GetVersion(&linked);,1
interrupt,1
shortcuts,1
(quad),1
\"\BMP"\,\,1
SDL_Init(SDL_INIT_GAMECONTROLLER),1
heard,1
Restore,1
3DNow,1
TextureTarget,1
Perform,1
TML_NO_STDIO,1
internally-defined,1
\(1,0)\,1
byteswapped,1
::SDL_TextureAccess,1
malloc()'d,1
Folta,1
SDL_HapticNumAxes,1
SDL_keyboard_h_,1
SDL_HapticOpenFromJoystick(,1
\TSF_EXPF,\,1
\(stream),\,1
are:,1
GL_SGIX_instruments,1
1024,1
\GLAPIENTRY,\,1
(0xFFFF),1
2147483647,1
chain,1
preset's,1
(540,1
\"\d3dcompiler_46.dll"\\,1
\Technically,\,1
reposition,1
fail),1
Its,1
SDL_MIXER_H_,1
sorts,1
nice,1
\updated,\,1
Asian,1
*Type,1
Removed,1
Scan,1
\vkCreateInstance(&instanceCreateInfo,\,1
library's,1
(event.display.*),1
link:,1
lock);,1
EXPRESSION_MSB,1
EGLAPIENTRY,1
pi/2),1
APOSTROPHE,1
pump,1
SDL_video_h_,1
SDL_VERSION(),1
SDL_CreateTextureFromSurface(),1
\1-dstR,\,1
\instance_id,\,1
paired,1
rules:,1
5000);,1
axes)),1
SDL_HapticNumEffectsPlaying,1
\ANGLE,\,1
wrapLength,1
\significant,\,1
leaves,1
search,1
server,1
mark),1
(stereo,1
SDL_RectEmpty,1
true;,1
\driver-specific,\,1
activity,1
SDL_AtomicDecRef(),1
modal_window,1
integral,1
Bad,1
SDL_assert(y);,1
(SDL_HapticRumblePlay(,1
\RGB,\,1
SDL_HapticUpdateEffect,1
(echo),1
frees,1
09,1
<----[,1
2005,1
y2,1
(device,1
GL_GLEXT_LEGACY,1
printable,1
solves,1
MingW,1
(preferences,1
486+,1
14:32:47,1
YET,1
multitexture,1
comparing,1
\130,\,1
\"\nearest"\\,1
left);,1
Read-Only,1
Atomic,1
\"\log\,1
!SDL_BYTEORDER,1
egl.h,1
effect.periodic.direction.type,1
skipped,1
mcr,1
(dstRGB,1
(10.7),1
(EXPAPIENTRYP,1
SDL_error_h_,1
zone;,1
\vulkan.h,\,1
newlib,1
onDestroy(),1
Period,1
MIX_EFFECTSMAXSPEED,1
3dB,1
LRLRLR,1
::SDL_HAPTIC_PAUSE,1
Case,1
you'll,1
control_value,1
SDL_AudioCVT:,1
LE,1
services,1
targeted,1
execKey,1
SDL_log_h_,1
aliases,1
Atomically,1
\block,\,1
extends,1
MAC_OS_X_VERSION_MIN_REQUIRED..,1
Qualcomm,1
(event.drop.*),1
gl_mangle.h,1
SDL_Keysym::scancode,1
::SDL_HAPTIC_SINE,1
\0xFFFF,\,1
unmolested,1
MS-ADPCM,1
StencilOp,1
everywhere,1
GL_DST_ALPHA,1
items,1
Sawtoothdown,1
transfers,1
user-resizable,1
taskbar,1
SDL_HapticClose(,1
\Xquartz,\,1
channel),1
value;,1
subsystem;,1
pct,1
crossbones,1
#include'ing,1
Things,1
decay,1
data);,1
SDL_test_font_h_,1
\Diagonal,\,1
Typical,1
\::SDL_MessageBoxColorScheme,\,1
11+'s,1
app),1
HAVE_STRTOLL,1
(ignored,1
SDL_RenderGetLogicalSize(),1
APIENTRY,1
tsf_load*,1
window.screen,1
regenerate,1
Unbind,1
Blending,1
needed),1
Christian,1
owl's,1
\Mix_RegisterEffect,\,1
button;,1
SDL_MapRGB,1
0xFFFF:,1
gamepads,1
inBuf[0..inLen-1],1
Raise,1
mdContext->digest[0...15],1
(useful,1
\SDL_Vulkan_GetDrawableSize(),\,1
SDL_PixelFormatEnumToMasks(),1
SDL_YUV_CONVERSION_AUTOMATIC,1
Queued,1
\RandomSint16BoundaryValue(-100,\,1
YV12,1
functioning,1
host,1
straight,1
SDLname_h_,1
SDL_JOYSTICK_AXIS_MIN,1
arriving,1
<windef.h>,1
70%,1
\TSF_POW,\,1
inform,1
max_h,1
letters,1
devoid,1
Revised:,1
safer,1
mesa,1
datasize,1
decent,1
Autocenter,1
\differently,\,1
MoltenVK,1
(dimensions),1
ints,1
\SDL_SetColorKey(image,\,1
LOG_ERROR(X),1
SDL_VideoQuit(),1
plays,1
item->always_ignore,1
\"\Func2Stress"\\,1
monitor,1
jobject,1
nJoysticks;,1
unfortunate,1
fade),1
SDL_surface_h_,1
-128,1
surface;,1
minimize,1
Appearing,1
Fullscreen,1
src_format,1
reach,1
Mix_Init,1
TinyMidiLoader,1
occupied,1
fiddling,1
SDL_HAPTIC_CARTESIAN,1
_this_,1
\switch,\,1
EnumAdapters,1
Renderer,1
(3),1
BR),1
SDL_bits_h_,1
.dylib,1
Can't,1
redetect,1
harmless,1
\particular,\,1
\data1,\,1
tooltip,1
__func__,1
\east,\,1
{},1
\"\\,1
Public,1
SDL_QuitSubSystem(),1
SDL_DISABLE_ANALYZE_MACROS,1
\unconditionally,\,1
window-manager,1
???,1
DX11,1
shape's,1
\argc,\,1
Unix-like,1
RPN_MSB,1
endings,1
\setting,\,1
SDL_AtomicLock(&tls_lock);,1
src_rate,1
SDL_SetRenderDrawBlendMode(),1
SDL_HAPTIC_CUSTOM,1
modulate,1
site:,1
Core,1
Guy's,1
SDL_Vulkan_LoadLibrary),1
SDL_HAPTIC_SPHERICAL;,1
popup,1
\max(dst,\,1
crashes,1
\"\no"\);\,1
dst_format,1
protects,1
MIX_InitFlags,1
SDL_iconv_*,1
hearable,1
pack,1
introduces,1
Fields,1
DataType,1
DATA_ENTRY_LSB,1
(By,1
combining,1
Tries,1
So..,1
SDL_ConvertAudio(),1
\RandomSint32BoundaryValue(-100,\,1
process's,1
EXPRESSION_LSB,1
9000:,1
sum,1
SDL_HAPTIC_POLAR,1
buttonstate,1
enter/escape/arrow,1
compatibility;,1
*item,1
27000,1
\now,\,1
applicationWillTerminate(),1
Redefine,1
\programming,\,1
SDL_IntersectRect,1
SDL_endian_h_,1
Android:,1
overwritten,1
tell,1
Xcode,1
effectiveness,1
Under,1
shows,1
\SDL_HINT_WINRT_PRIVACY_POLICY_URL,\,1
WGL,1
Annotations,1
firstcolor,1
User-requested,1
SDL_HapticDestroyEffect(,1
\srcG,\,1
SDL_main,1
::SDL_KEYDOWN,1
SDL_pixels_h_,1
SDL_pixels.h,1
2.0.6,1
simplify,1
loops,1
TWO,1
http://graphics.stanford.edu/~seander/bithacks.html#IntegerLog,1
Closes,1
.s3m,1
SDL_haptic.h,1
encodes,1
SDL_GetSurfaceBlendMode(),1
Subsystem,1
thread-specific,1
Creators,1
formula:,1
redo,1
alternate,1
Structure,1
Hand,1
instrument's,1
write-only,1
flags):,1
querying;,1
\part,\,1
SDL_LowerBlitScaled(),1
simply,1
SDL_SetWindowShape,1
y&z,1
key-press,1
iOS),1
\SDL_MUTEX_TIMEDOUT,\,1
Hat,1
SDL_SetRenderTarget(),1
SDL_PauseAudioDevice(),1
20150623,1
Mobile,1
\::SDL_HAPTIC_TRIANGLE,\,1
midis,1
shutdown),1
disk,1
2009,1
applicationDidBecomeActive(),1
(quad,1
::SDL_QuitEvent,1
\"\primary"\\,1
'sofile',1
\mean,\,1
\directory,\,1
people,1
GL_ATI_pixel_format_float,1
'count',1
multi-core,1
borders,1
effect.periodic.length,1
complains,1
.sf2,1
\interrupts,\,1
application-specified,1
__STDC__,1
SDL_ANDROID_EXTERNAL_STORAGE_WRITE,1
Spring,1
map,1
instanceCreateInfo.enabledExtensionCount,1
ctrl+click,1
\echo,\,1
tsf_load_filename),1
Multiple,1
v0.7,1
personal,1
vvv,1
SoundFont2,1
\1-dstB,\,1
(MIX_CHANNEL_POST),1
\triggers,\,1
_3,1
synchronize,1
\"\posteffects"\\,1
\icon,\,1
AVAudioSessionCategoryPlayback,1
exited,1
COMMERCIAL,1
(extensions,1
WARN,1
Compatibility,1
\"\P"\\,1
\"\32-bit\,1
Arrow,1
backend,1
\implementor,\,1
lifting,1
\changed,\,1
gives,1
\ref-counted,\,1
\union,\,1
arrive,1
bind,1
SDL_LogSetAllPriority(SDL_LOG_PRIORITY_WARN);,1
Implements,1
detecting,1
\or,\,1
\'Handled',\,1
vice,1
\SINT8_MAX,\,1
\SDL_GetMouseState(),\,1
max(),1
05,1
(raspberrypi),1
excellent,1
\file),\,1
\SDL_GetWindowWMInfo(window,\,1
<glu.h>,1
State,1
\globally,\,1
::SDL_CONTROLLERBUTTONUP,1
Metal/MoltenVK/Vulkan,1
Understand,1
flag_mididrums:,1
18446744073709551615,1
\have,\,1
\resizing,\,1
learn,1
\indexes,\,1
4-bit,1
\go,\,1
degrees):,1
GL_BACK,1
SDL_GL_CreateContext(),1
11,1
\spec,\,1
\non-NULL,\,1
fashion,1
ErrorCode,1
SDL_SetWindowOpacity(),1
generator:,1
http://www.usb.org/developers/hidpage/Hut1_12v2.pdf,1
SDL_events.h,1
\implemented,\,1
munge,1
Previous,1
race,1
4.2,1
ask,1
evolution,1
pbag[1].modNdx),1
times),1
\are,\,1
solution,1
\decrementing,\,1
other),1
texture_env_combine,1
*do*,1
does;,1
TML_NOTE_ON,1
Native,1
\RandomSint32BoundaryValue(-10,\,1
SDL_SetTextureBlendMode(),1
Sample,1
east,1
notified,1
talk,1
particle,1
\"\home"\\,1
__arm__,1
(event.button.*),1
(Unicode,1
%d.%d.%d,1
SDL_RenderCopyEx,1
14,1
IMG_InitFlags,1
SDL_test_md5_h_,1
(window,1
::SDL_WINDOW_BORDERLESS,1
SDL_LOG_PRIORITY_CRITICAL,1
0x0405,1
bX,1
GL_COLOR_ATTACHMENT{0-15}_NV,1
SDL.h,1
DEPRECATED,1
SDL_IMAGE_VERSION(),1
freerw,1
SDL_HapticNumEffects(),1
13,1
SDL_test.h,1
\nine!),\,1
GL_FRONT,1
chunks,1
Allows,1
\NativeDisplayType,\,1
//print,1
RGB->RGBA:,1
operating,1
dampening,1
denoting,1
GL_ONE_MINUS_DST_ALPHA,1
(.mod,1
Native*Type,1
(total,1
::SDL_RLEACCEL,1
---ooO-(_)-Ooo---,1
\motors,\,1
hook,1
Ref:,1
\Mix_SetPanning(channel,\,1
\::SDL_HAPTIC_SPHERICAL,\,1
signifies,1
Friction,1
RC,1
\handler,\,1
Misc,1
ignore),1
\"\direct3d"\,\,1
catch,1
Campbell,1
\refresh,\,1
(unfreed),1
Going,1
indefinitely,1
reads/writes,1
\::SDL_HAPTIC_POLAR,\,1
(output,1
rotations,1
transitions,1
\dialog,\,1
\size,\,1
compose,1
instructions,1
\instance,\,1
entering,1
scissor,1
expects,1
IYUV,1
PowerPC,1
defined(__CYGWIN__),1
\vulkan.framework/vulkan,\,1
<code>,1
debug,1
0x0404,1
--video,1
SDL_assert(somevalue,1
Stdio,1
happier,1
official,1
patchlevel,1
ref-count,1
user-and-app-specific,1
SDL_SetClipboardText(),1
division,1
12/27/90,1
displacement,1
window-system-dependent,1
(system,1
SDL_test_images.h,1
channels:,1
surround,1
Variant,1
(Linux,1
diagnose,1
<table>,1
Beyond,1
SDL_HINT_ANDROID_APK_EXPANSION_MAIN_FILE_VERSION,1
stupid,1
(>0,1
SDL_test_compare_h_,1
popping,1
JPEG,1
0-centered,1
ending,1
Unused,1
freedst,1
\1-srcR,\,1
compiles,1
autodetect,1
TML_SET_TEMPO,1
1;,1
integrate,1
C-style,1
GL_NO_ERROR,1
discussion,1
nearest,1
++-----------------------sample,1
simultaneous,1
max],1
Process,1
maybe,1
INPUT_GRABBED),1
solely,1
\sound,\,1
SDL_Sensor,1
remainder,1
Is,1
Rumble,1
Defining,1
\forever,\,1
SDL_Vulkan_GetInstanceExtensions(),1
SDL_timer_h_,1
::SDL_DROPCOMPLETE,1
++---sample,1
supporting,1
__clang__,1
Linear,1
SF2,1
SDL_messagebox_h_,1
\"\software"\\,1
(1203),1
missing,1
Hacks,1
buffer:,1
delegate,1
SSE,1
throws,1
mainFunction,1
strange,1
BlendSubtract,1
\storage,\,1
termination,1
SDL_HapticConstant,1
http://preshing.com/,1
08,1
\zone,\,1
(creating,1
SDL_GetQueuedAudioSize(),1
\(%s:%d),\,1
PNACL,1
SDL_RenderGetMetalLayer(),1
\VkCreateInstance,\,1
historically,1
\SDL_SetAssertionHandler(),\,1
04,1
releases,1
(7.1,1
(stderr),1
ASTERISK,1
(180,1
.mid,1
\axes,\,1
\differ,\,1
SDL_INIT_AUDIO),1
pointers),1
(unrelated,1
patch,1
button/axis,1
\CoreApplication,\,1
\"\3"\\,1
SDL_log.h,1
(multiple,1
\8192,\,1
effect.type,1
startNote,1
117),1
Seconds,1
(SDL_HapticRumbleInit(,1
sub,1
http://bugzilla.libsdl.org/show_bug.cgi?id=1995,1
texh,1
\::SDL_HAPTIC_SPRING,\,1
advanced,1
\pointers,\,1
backends,1
GL_HALF_FLOAT_OES,1
till,1
(event.motion.*),1
\def,1
\3:RGB,\,1
Y0+V0+Y1+U0,1
(invalid,1
SDLK_*,1
listened-for,1
ping,1
select,1
saves,1
{};,1
TSF_FREE,1
component),1
SDL_config_psp_h_,1
1);,1
SDL_shape_h_,1
TSF_INCLUDE_TSF_INL,1
\efficient,\,1
\[in,out]\,1
undo,1
(Uint32)-1,1
\TSF_LOG10,\,1
iOS/Android,1
00,1
*_SwapWindow,1
\resolution,\,1
WIN32,1
standard:,1
\WinRT,\,1
texture_env_dot3,1
things),1
SDL_GL_GetSwapInterval(),1
spring,1
vulkan,1
(item),1
defined(WIN32),1
desired->samples,1
four,1
move,1
VK_KHR_surface,1
TEST_DISABLED,1
windows--both,1
\[%s]\n"\,\,1
mutexes,1
Specifically,1
SDL_TLSCreate();,1
Per-sample,1
\menu,\,1
SDL_HasIntersection,1
direction;,1
AVX,1
top-left,1
